Image ID,Orientation,Side body area[mm2],Standard length[mm],Myotome length[mm],Myotome height[mm],Side yolk area[mm2],Eye area[mm2],Eye max diameter[mm],Eye min diameter[mm],Ventral body area[mm2],Ventral body length[mm],Ventral body width[mm],Ventral yolk area[mm],Number of lipids,Total lipid area [mm2]
LUS_0430,side,4.734978687671708,5.939169205592769,6.307080949815402,0.7787825844094989,1.3453327370140835,0.2119732386524402,0.5619495777250075,0.48083973839056937,0,0,0,0,0,0
LUS_0431,side,4.66357554239191,5.969758002212189,6.297624930737124,0.758506732464531,1.3273427588284152,0.2274166902456166,0.5569287311563358,0.5202321598531181,0,0,0,0,0,0
LUS_0432,side,4.738775659221804,5.843084491069789,6.065833778388256,0.8020621736137424,1.2352661987386022,0.24564397915316583,0.584644417579153,0.5353540074815512,0,0,0,0,0,0
LUS_0433,side,4.738520093829009,5.877746388548395,6.120518083715713,0.7910678691490983,1.196493277717436,0.24202955431220963,0.5798876004955139,0.5319497380464744,0,0,0,0,0,0
LUS_0434,side,4.4676572868082625,5.793332112122551,6.093668229855316,0.7471770026071208,1.1849471983643816,0.2411898394501693,0.5773956564660455,0.532477716417331,0,0,0,0,0,0
LUS_0435,ventral,0,0,0,0,0,0,0,0,1.7284889311142144,1.5627738074281696,1.418333505231732,0,0,0
LUS_0436,ventral,0,0,0,0,0,0,0,0,1.7183915775737735,1.5972168403464113,1.3831246060235476,0,0,0
LUS_0437,ventral,0,0,0,0,0,0,0,0,1.7463828666926124,1.6075757786573803,1.3908944375318009,0,0,0
LUS_0438,ventral,0,0,0,0,0,0,0,0,1.8677471326205901,1.668769403959275,1.4356887260368312,1.0011618323756324,0,0
LUS_0439,ventral,0,0,0,0,0,0.3403674665254972,0.8032364103433087,0.5405850175451384,2.1694930290057464,2.0144998414044144,1.4222752626732122,1.5184376502369452,0,0
LUS_0440,ventral,0,0,0,0,0,0.449630799280766,0.8346736792209506,0.6885464750931694,2.190703624001282,1.9731090462480179,1.4701689844404249,1.5936376799981686,0,0
LUS_0441,ventral,0,0,0,0,0,0.4430591177517547,0.833412255703698,0.6797720394813841,2.1307533595842587,1.963171834120799,1.4334565971783149,1.5499373297314623,0,0
LUS_0442,ventral,0,0,0,0,0,0.42324367247469447,0.8254280482815576,0.6570538923483686,2.1095756736338456,1.9889785480401392,1.3956123473074435,1.5447348389459947,0,0
LUS_0443,side,2.3505900822372925,2.488144063957286,2.488144063957286,1.3280720729833968,1.219548927081717,0.07061819443049991,0.35789774904678734,0.2517334845806684,0,0,0,0,0,0
LUS_0444,side,2.3994852182802275,2.0188967794439256,2.0739584010282655,1.3697833222401554,1.257454751234472,0.07122059857065927,0.3483232576936738,0.26092041885880135,0,0,0,0,0,0
LUS_0445,side,2.3498964047425637,2.344113555823766,2.3441135558237653,1.2987704227960664,1.253785562380774,0.07190514872993127,0.3610410730937064,0.2541317972725018,0,0,0,0,0,0
LUS_0446,ventral,0,0,0,0,0,0,0,0,3.2226769075799546,2.4705691298605688,1.6715135821450575,1.6979722304892286,1,0.39911088345047047
LUS_0449,side,4.404240560053304,5.941316269395353,6.144043148864968,0.8314800968892134,1.1445496116318763,0.21652777904546325,0.5590389420357511,0.4936547840907579,0,0,0,0,0,0
LUS_0450,side,4.387272843438815,5.864928742967975,6.070158423418697,0.78262313611007,1.1382700048374879,0.20876954390704722,0.5609503870331982,0.47438262977437967,0,0,0,0,0,0
LUS_0451,side,4.472704703315961,5.8171303005214225,5.912236737803464,0.7687085434799399,1.1223428044650925,0.2465567126988618,0.5915161828842578,0.5309547069436567,0,0,0,0,0,0
LUS_0452,ventral,0,0,0,0,0,0,0,0,1.853438852132506,1.6112762644249896,1.4707729161364103,0,0,0
LUS_0453,ventral,0,0,0,0,0,0,0,0,1.8134443465122136,1.6074450339050677,1.4440381768541217,0,0,0
LUS_0454,ventral,0,0,0,0,0,0,0,0,1.8172746731988736,1.622484269625728,1.4338558851695016,0,0,0
LUS_0455,ventral,0,0,0,0,0,0,0,0,3.1255208214097663,2.4218369065451486,1.6581321133522604,1.7039960165747121,1,0.44522217897941896
LUS_0456,ventral,0,0,0,0,0,0,0,0,3.082700430393077,2.4077537363348718,1.6448210982594431,1.6227421533389803,1,0.4355082873560587
LUS_0459,side,4.63994487089384,5.902759139646823,5.970334766136695,0.7796669426322622,1.2414454048429642,0.2448225189620394,0.5794287252715069,0.5381775257100399,0,0,0,0,0,0
LUS_0460,side,4.0791339984118435,5.501857372849737,5.7045842523193535,0.4682876911567526,1.2719307052692108,0.24773413897280966,0.5975289453993201,0.5282392467537862,0,0,0,0,0,0
LUS_0461,side,4.748642308850777,6.091447490470738,6.219090340507162,0.8096676737160121,1.3437445806445725,0.2495596060642017,0.5841298829261029,0.5442354233716435,0,0,0,0,0,0
LUS_0462,ventral,0,0,0,0,0,0,0,0,2.024226780522424,1.6772197570249465,1.5426068361991758,0,0,0
LUS_0463,ventral,0,0,0,0,0,0,0,0,2.031717165357936,1.7150908602124495,1.5148922011932917,0,0,0
LUS_0464,ventral,0,0,0,0,0,0,0,0,1.8626104599253681,1.5994966765196155,1.487772034962363,0,0,0
LUS_0465,ventral,0,0,0,0,0,0,0,0,2.8950401776516106,2.3071669724337287,1.6136446402994948,1.7428043657425425,1,0.46984672969941166
LUS_0466,ventral,0,0,0,0,0,0,0,0,2.9033604427554316,2.293495535604055,1.6378604317267669,1.7494863327304777,1,0.4751493784482956
LUS_0469,side,4.247022206807166,5.365890452505681,5.443477282919978,0.7316232554214103,1.388149067642683,0.19380984109308969,0.5248082604995112,0.47232840482322436,0,0,0,0,0,0
LUS_0470,side,4.2040050747985145,5.264904329027757,5.347496761404265,0.7286042031499066,1.3681967123337684,0.1927601975155393,0.5258041260637489,0.4684876055818807,0,0,0,0,0,0
LUS_0471,side,4.1043345716085105,5.430800668137822,5.58347152798531,0.6517842445999662,1.4031817891402962,0.19845565484068237,0.5189465468201634,0.48711238575399574,0,0,0,0,0,0
LUS_0472,ventral,0,0,0,0,0,0,0,0,1.840638664407866,1.5477816046095032,1.5153123620362385,0,0,0
LUS_0473,ventral,0,0,0,0,0,0,0,0,1.8355177308211807,1.5484521296760532,1.51396239577279,0,0,0
LUS_0474,ventral,0,0,0,0,0,0,0,0,2.818406458185481,2.332959665873822,1.5558272690886037,1.6328466610196652,1,0.43325473317918545
LUS_0478,side,4.33621452889258,5.711982141889681,5.734507350719638,0.7142443792991381,1.2538677083998868,0.21303200956544757,0.542106770670749,0.5004532601708988,0,0,0,0,0,0
LUS_0479,side,4.345907759147872,5.700615344467436,5.700615344467435,0.7333677398150064,1.2165551610518341,0.23119540712479805,0.5636385999128595,0.5224428634420245,0,0,0,0,0,0
LUS_0480,side,4.472239209207656,5.995896381715543,6.143561639600818,0.7000007171474186,1.1953797427916868,0.21886437692244504,0.5630579381843129,0.4953210005091166,0,0,0,0,0,0
LUS_0481,ventral,0,0,0,0,0,0,0,0,1.7958136832947964,1.5202672156673427,1.5109639560382457,0,0,0
LUS_0482,ventral,0,0,0,0,0,0,0,0,1.744727398640141,1.5123402275776519,1.4751131772192474,0,0,0
LUS_0483,ventral,0,0,0,0,0,0,0,0,2.7960869714521186,2.363231552780164,1.5268651179989383,1.6017089810214968,1,0.4291740115839839
LUS_0486,side,4.350151970135358,6.175410775057705,6.30805922705634,0.7039274924471299,1.0810781208641762,0.21941201704986263,0.559717565690131,0.4998203648643769,0,0,0,0,0,0
LUS_0487,side,4.3495404386597425,6.004944567111668,6.080028596544858,0.6972309615709483,1.1657341572274806,0.22679603143454333,0.5535581833123322,0.5219704409605104,0,0,0,0,0,0
LUS_0488,side,4.241947408293097,5.96200437546334,6.042094006858743,0.7002418977887626,1.099606611841805,0.22587417055339035,0.5644248400249433,0.5099242225987829,0,0,0,0,0,0
LUS_0489,side,4.324020408722082,5.877093331060709,5.877093331060708,0.6784142469149734,1.1694033460811786,0.22671388541543067,0.5467188185592439,0.5286984256895859,0,0,0,0,0,0
LUS_0490,side,3.803990471061783,4.777840117337487,4.777840117337486,0.6908593385888004,1.130940754465549,0.2151951880687471,0.527011833998421,0.5203429788625354,0,0,0,0,0,0
LUS_0491,ventral,0,0,0,0,0,0,0,0,1.5919278404798425,1.5411392625653155,1.3199791390105775,0,0,0
LUS_0492,ventral,0,0,0,0,0,0,0,0,1.561163606602413,1.5090520740196685,1.322199060319101,0,0,0
LUS_0493,ventral,0,0,0,0,0,0,0,0,3.3226059385087336,2.4658393331574966,1.7439386767312406,1.8536506146837297,1,0.45105995741855726
LUS_0494,ventral,0,0,0,0,0,0,0,0,3.265751985989332,2.4160415036094776,1.7500588839312718,1.8416273665895928,1,0.4630960829651336
LUS_0497,side,4.537317111015781,5.574187057130567,5.676801897355928,0.8162692499157883,1.2697492720949972,0.22424950484205147,0.5527436616799312,0.5168729601594901,0,0,0,0,0,0
LUS_0498,side,4.471070910269165,5.454503601876339,5.559621243082805,0.7951360888352167,1.260640191308951,0.22768138297386845,0.5735663608621288,0.5055885032971766,0,0,0,0,0,0
LUS_0499,side,4.606812643185075,5.876286602043309,5.913828616759903,0.7079614198161135,1.2777904546325791,0.22470587161489947,0.5540157518549413,0.5166146647324765,0,0,0,0,0,0
LUS_0500,side,3.1833955513366985,4.101814431573686,4.342083325759897,0.7353563688087553,1.2202699865828168,0.23202599465138143,0.5651377576100997,0.5238412794343081,0,0,0,0,0,0
LUS_0501,ventral,0,0,0,0,0,0,0,0,1.7730520706943522,1.5644118127432645,1.450244669040264,0,0,0
LUS_0502,ventral,0,0,0,0,0,0,0,0,1.786324431675099,1.590031555108381,1.4403213921263311,0,0,0
LUS_0503,ventral,0,0,0,0,0,0,0,0,3.1718009546484742,2.494815649610534,1.6416280233243423,1.6767215723083262,2,0.49049357844371694
LUS_0504,ventral,0,0,0,0,0,0,0,0,3.156559774272567,2.456141884571449,1.6548922657234009,1.6432301801698679,2,0.49498494768892654
LUS_0507,side,4.79550204908681,5.951904237244284,6.052016276488538,0.8746210520264315,1.08430919761594,0.24641067533155045,0.5755673104685145,0.5455218052102174,0,0,0,0,0,0
LUS_0508,side,4.737744270315167,5.992126921531247,6.092238960775501,0.8685892551726643,1.093655589123867,0.24755159226367046,0.5781658777294617,0.5455443252890178,0,0,0,0,0,0
LUS_0509,side,4.748131178065187,5.827926654384887,5.995614320119014,0.8173252441711617,1.2224788017634012,0.2415366781975338,0.5627267409793211,0.5466489151750078,0,0,0,0,0,0
LUS_0510,side,2.9384543770137186,2.4286383456226006,2.4611747583769823,1.1911026997801237,1.1609696881189475,0.2414180228365933,0.5666910172096459,0.5425560041291653,0,0,0,0,0,0
LUS_0511,ventral,0,0,0,0,0,0,0,0,1.815808074448845,1.5993374420224713,1.4571982899409461,0,0,0
LUS_0512,ventral,0,0,0,0,0,0,0,0,1.9764042146471006,1.7129708860901067,1.4756769960051965,0,0,0
LUS_0513,ventral,0,0,0,0,0,0,0,0,3.0793365536503283,2.3129962356483467,1.7157894256730295,1.6681594972642568,1,0.39489995650282733
LUS_0516,side,4.43959073027811,5.8976646033899796,6.122916691689553,0.8080935683868588,1.1520157720356696,0.20686193079654255,0.5161363549183098,0.5105723913298308,0,0,0,0,0,0
LUS_0517,side,4.354624364509268,5.6613340996304125,5.921625401665475,0.7840155651190699,1.1333868803680143,0.2101021348837634,0.5235282005442538,0.5112618609922017,0,0,0,0,0,0
LUS_0518,side,4.356860561696224,5.8271630835242085,5.94980033159842,0.8043122249369069,1.2423581383886602,0.2251531110522905,0.5637299836012728,0.5092930630546073,0,0,0,0,0,0
LUS_0519,ventral,0,0,0,0,0,0,0,0,1.901302912021245,1.6986044235841578,1.4314664846385485,0,0,0
LUS_0520,ventral,0,0,0,0,0,0,0,0,1.9364383255877842,1.6965204688580562,1.461262933299275,0,0,0
LUS_0521,ventral,0,0,0,0,0,0,0,0,3.0878628579931777,2.429649129504075,1.628516070817002,1.68210863991209,1,0.473010290515327
LUS_0525,side,4.443405956499119,5.664110023861135,5.716668844464368,0.7193758862644208,1.2709814623816869,0.22309033323901753,0.5403224538113676,0.5261182480569279,0,0,0,0,0,0
LUS_0526,side,4.494756345779977,5.745021642986576,5.785066458684276,0.73169810434284,1.2630954445468734,0.22655872071266236,0.5627436382366111,0.5127304704317632,0,0,0,0,0,0
LUS_0527,side,4.574538385009264,5.7690066383216205,5.8791298814903,0.7862011730344795,1.33330290888181,0.24289665118062084,0.5753156838852899,0.5378973629649368,0,0,0,0,0,0
LUS_0528,ventral,0,0,0,0,0,0,0,0,1.912803907877567,1.6191373210559785,1.5114551575265478,0,0,0
LUS_0529,ventral,0,0,0,0,0,0,0,0,1.9027637874590784,1.6182162541940042,1.5042410283072372,0,0,0
LUS_0530,ventral,0,0,0,0,0,0,0,0,3.0629907740207414,2.34739145173803,1.691727153182882,1.7550722854330258,1,0.5025998145646848
LUS_0531,ventral,0,0,0,0,0,0,0,0,3.095204436711614,2.333442115140048,1.7140828567383442,1.768357523866212,1,0.5105824042489869
LUS_0534,side,4.283467657286808,5.592958064488865,5.738120521393034,0.633757364283467,1.3676581995418078,0.22968026943894268,0.5628226934634559,0.5199349900765843,0,0,0,0,0,0
LUS_0535,side,4.27232318069386,5.613409885098233,5.74605833709687,0.6174091334151768,1.3405682679055504,0.2221137083451228,0.5542531550769171,0.5106950047833212,0,0,0,0,0,0
LUS_0536,side,4.105375087850604,5.2914137044222675,5.5091573897785215,0.6893118519352661,1.330153978149159,0.21968583711357142,0.5497418771294602,0.5094778226699233,0,0,0,0,0,0
LUS_0537,ventral,0,0,0,0,0,0,0,0,1.7187965019115863,1.564765771479075,1.4015587230134086,0,0,0
LUS_0538,ventral,0,0,0,0,0,0,0,0,1.6266697763329594,1.5400832127285027,1.3542615085798495,0,0,0
LUS_0539,ventral,0,0,0,0,0,0,0,0,2.7128571346809824,2.181607116086775,1.602748308955464,1.5032522721549415,1,0.3745407041963325
LUS_0542,side,4.16819853780086,4.982219910614089,5.137393571442683,0.8072120854750139,1.1220598570659268,0.2129042268690501,0.5403292231020189,0.5025880284046379,0,0,0,0,0,0
LUS_0543,side,4.157519555316217,5.281276728412215,5.499020413768469,0.7727054912788562,1.1138817644964905,0.20888819926798768,0.5425391999304121,0.49076791671852765,0,0,0,0,0,0
LUS_0544,side,4.256761073739743,5.5957124096412265,5.650774031225566,0.771079606137936,1.0926059455463166,0.21957630908808792,0.545855001358733,0.5125042536905056,0,0,0,0,0,0
LUS_0545,ventral,0,0,0,0,0,0,0,0,1.7618100547148645,1.6455145828402644,1.369359338764655,0,0,0
LUS_0546,ventral,0,0,0,0,0,0,0,0,1.7220573590348207,1.654236647823424,1.3348632313879785,0,0,0
LUS_0547,ventral,0,0,0,0,0,0,0,0,1.7628960532039102,1.5977737251350594,1.4091378990025196,0.451286028250269,0,0
LUS_0548,ventral,0,0,0,0,0,0,0,0,2.866053032210801,2.3013731731643197,1.6192918240031497,1.6639228154117351,2,0.5485537190082644
LUS_0549,ventral,0,0,0,0,0,0,0,0,2.877375174561022,2.283181170661719,1.6450742762805461,1.6743864609326709,2,0.5474205031936082
LUS_0552,side,4.207674263652212,5.3256525095060825,5.340669315392719,0.7649472849878296,1.1515594052628215,0.21194585664606932,0.5274590781674123,0.5120711941077236,0,0,0,0,0,0
LUS_0553,side,4.237146429842736,5.442551102182676,5.442551102182674,0.7619285034729223,1.1887989339272187,0.20892470860981555,0.5290238163957747,0.5033929567260464,0,0,0,0,0,0
LUS_0554,side,4.220936282071175,5.5752758477444955,5.687901891894281,0.7820339585296844,1.174085669170599,0.20882430791978898,0.5252013902596915,0.5065590528495838,0,0,0,0,0,0
LUS_0555,side,4.1790053029819,5.5026425227887765,5.73540301403167,0.760711637420333,1.1948503573351832,0.21865444820693494,0.5352843670561344,0.5211133140716627,0,0,0,0,0,0
LUS_0556,ventral,0,0,0,0,0,0,0,0,1.8411938256908038,1.6734928498505648,1.405711012717674,0,0,0
LUS_0557,ventral,0,0,0,0,0,0,0,0,1.8223326503514115,1.6593738872790873,1.404763865582334,0,0,0
LUS_0558,ventral,0,0,0,0,0,0,0,0,3.0163958586112956,2.4683343382443224,1.5744814830956018,1.7817572285433025,1,0.4730947093702067
LUS_0559,ventral,0,0,0,0,0,0,0,0,3.143318891508894,2.4643730129442307,1.6348892803198107,1.8147006135390673,1,0.46333216959318696
LUS_0562,side,4.312373928679,5.821743327514115,5.856782541249603,0.7220543806646526,1.3440457827146521,0.20030850393844524,0.5208061615637326,0.48988983143282927,0,0,0,0,0,0
LUS_0563,side,4.360274185157127,5.809947117331353,5.8249639232179895,0.7165281707330164,1.314144631757651,0.19140022453245223,0.5129035830553058,0.47563880908122835,0,0,0,0,0,0
LUS_0564,side,4.136983050538056,5.794344609173297,5.794344609173296,0.6488157200703868,1.2735097343032649,0.21605315760170132,0.5476913086585282,0.5025184789761886,0,0,0,0,0,0
LUS_0565,ventral,0,0,0,0,0,0,0,0,1.8877143380417114,1.594784328757408,1.5133485333523562,0,0,0
LUS_0566,ventral,0,0,0,0,0,0,0,0,1.7780299214761566,1.5363532043010786,1.4806362185123323,0,0,0
LUS_0567,ventral,0,0,0,0,0,0,0,0,1.8081703143243057,1.5787379298305297,1.4644765803069641,0,0,0
LUS_0568,ventral,0,0,0,0,0,0,0,0,3.2228915317872757,2.4036483671998257,1.746743432513677,1.8620824843753576,1,0.4783315400288455
LUS_0569,ventral,0,0,0,0,0,0,0,0,3.2739463382248575,2.427857197676649,1.761759223155886,1.878226517250063,1,0.4457601703257709
LUS_0575,side,4.235567400808682,5.486070675736697,5.768887186601716,0.7467309942252319,1.209517985414518,0.21443761922581941,0.56622095726427,0.482723808452863,0,0,0,0,0,0
LUS_0576,side,4.218517538175081,5.535875151187568,5.758624438506035,0.7697467820809767,1.1783572621644562,0.2177782240030668,0.560097227296162,0.4956290380057776,0,0,0,0,0,0
LUS_0577,side,4.4969560336251035,5.823142079168657,5.955790531167294,0.78262313611007,1.3598817097324778,0.21381696041474613,0.5535480815965134,0.4923096467729779,0,0,0,0,0,0
LUS_0578,ventral,0,0,0,0,0,0,0,0,2.1245750440695037,1.752522897146434,1.5487744965932244,0.6358070442526499,0,0
LUS_0579,ventral,0,0,0,0,0,0,0,0,1.8827851354135665,1.6973468474598064,1.4155862734765545,0,0,0
LUS_0580,ventral,0,0,0,0,0,0,0,0,1.8517104118495455,1.6752390613529142,1.4087879124483862,0.45131321398319635,0,0
LUS_0581,ventral,0,0,0,0,0,0,0,0,3.2928461459215677,2.4243767626710024,1.7541534610256777,1.7575376021611226,1,0.33104066985645936
LUS_0582,ventral,0,0,0,0,0,0,0,0,3.3342972344955473,2.4451619837028202,1.7604289256405765,1.7958136832947964,2,0.5790332181039811
LUS_0585,side,4.218280227453199,5.7310352108445075,5.938767692276336,0.7393916498483981,1.1762305930029846,0.21362528637014996,0.5570684216925648,0.48903036325414284,0,0,0,0,0,0
LUS_0586,side,4.06473106306076,5.654218271656613,5.909503971729462,0.6711302035596852,1.0524365422002355,0.22485190898221083,0.5457240155236559,0.5248888326346395,0,0,0,0,0,0
LUS_0587,side,4.148529129891111,5.645354275215474,5.805533538006282,0.7069486404833837,1.1150044267576966,0.23043783828187037,0.5539992462540569,0.5297713261005801,0,0,0,0,0,0
LUS_0588,ventral,0,0,0,0,0,0,0,0,1.9390624642292988,1.7198138778285055,1.4415237227344544,0.45869914837114534,0,0
LUS_0589,ventral,0,0,0,0,0,0,0,0,1.888757411689293,1.727282651143313,1.4069313612099439,0.5480672374716696,0,0
LUS_0590,ventral,0,0,0,0,0,0,0,0,3.23680347290584,2.4952383088622874,1.6745853386045797,1.7920792220874064,1,0.4476588791465397
LUS_0591,ventral,0,0,0,0,0,0,0,0,3.200695096266111,2.427785462462706,1.7083971874088562,1.767676449714979,1,0.4489752409514434
LUS_0596,side,4.4920090178074314,5.629101327550919,5.789280590341726,0.8004217998845339,1.0831774080192769,0.23898102426958498,0.5816826649895035,0.5238052062262855,0,0,0,0,0,0
LUS_0597,side,2.8698898330610345,2.991942732576261,3.112077179669366,1.2255029223814569,1.0492054654484717,0.24333476328255493,0.5849511901954508,0.5306539072661458,0,0,0,0,0,0
LUS_0598,side,4.315687151449877,5.687273031466143,5.8624691001435885,0.7951360888352167,1.138032694115607,0.23567692883416544,0.5661770463453873,0.5301493352412214,0,0,0,0,0,0
LUS_0599,ventral,0,0,0,0,0,0,0,0,1.7204390925116184,1.6076011502666485,1.369677595659184,0,0,0
LUS_0600,ventral,0,0,0,0,0,0,0,0,1.7000569469563427,1.6019368914647452,1.358084328391908,0,0,0
LUS_0601,ventral,0,0,0,0,0,0,0,0,3.327310501133216,2.55136714239414,1.6936389074110807,1.9688451500652457,1,0.4709312973604084
LUS_0602,ventral,0,0,0,0,0,0,0,0,3.2890558824202745,2.5390865551371635,1.6823361248330115,1.9286832375632426,1,0.45753731599551295
LUS_0605,side,4.546261899763602,5.963025810860998,5.963025810860997,0.7898207829257164,1.3113790491141921,0.22242403775065944,0.5591216066274232,0.5067279630639892,0,0,0,0,0,0
LUS_0606,side,4.638119403802448,6.063530425074773,6.063530425074772,0.7379830481666562,1.3490110532032384,0.22487016365312473,0.5505372888145863,0.5204209353571801,0,0,0,0,0,0
LUS_0607,side,4.545340038882449,5.993955085946305,5.993955085946304,0.7187094653027328,1.3167002856855998,0.22719763419464956,0.5671618307601847,0.5102125314337815,0,0,0,0,0,0
LUS_0608,side,4.450561787497376,5.907942610198297,6.110669489667912,0.7779382864172042,1.2895190806947727,0.2315239912012486,0.5694213347757171,0.5179885075652726,0,0,0,0,0,0
LUS_0609,side,4.396272396199378,5.974481542577874,6.21224763578298,0.7436996347218466,1.3624830003377113,0.2272797802137622,0.553915848264325,0.5229327392302331,0,0,0,0,0,0
LUS_0610,ventral,0,0,0,0,1.8068199450534406,0,0,0,1.97734140701907,1.7111339582983334,1.47713509225779,0.3978217073784941,0,0
LUS_0611,ventral,0,0,0,0,0,0,0,0,1.7951869806094183,1.6569947312039333,1.3858902650188167,0,0,0
LUS_0612,ventral,0,0,0,0,0,0,0,0,1.6864898353975413,1.6335148842117913,1.3277230594367961,0,0,0
LUS_0613,ventral,0,0,0,0,0,0,0,0,1.7207152423250383,1.59511410273282,1.379460201411085,0,0,0
LUS_0614,ventral,0,0,0,0,0,0,0,0,3.3528636592568852,2.495912134415729,1.7313979160831698,1.8882680684966004,1,0.4742222018726677
LUS_0615,ventral,0,0,0,0,0,0,0,0,3.254389780453744,2.4471352328046154,1.7199435933912268,1.8439467388567112,1,0.4644882786566242
LUS_0619,side,4.413942917644052,5.809643476656464,5.809643476656463,0.7273504091951268,1.180675605370524,0.22743494491653052,0.5522678661271064,0.5244661832554767,0,0,0,0,0,0
LUS_0620,side,4.400735663237831,5.9023881437556645,5.902388143755663,0.7209917726855457,1.1858416772391636,0.23201686731592447,0.559849555482533,0.527952227222743,0,0,0,0,0,0
LUS_0621,side,4.3343342977884465,5.876568663639836,6.0392507274117495,0.7800414674251522,1.1546444446472741,0.22852109783590877,0.5557031020651994,0.5240286989060559,0,0,0,0,0,0
LUS_0622,ventral,0,0,0,0,0,0,0,0,1.9439058171745152,1.6684579948591536,1.488372204627564,0,0,0
LUS_0623,ventral,0,0,0,0,0,0,0,0,1.8531627023190862,1.6474194347225888,1.4383160873503127,0,0,0
LUS_0624,ventral,0,0,0,0,0,0,0,0,3.418468556122799,2.6017612378653525,1.699655092947655,1.7632437444197706,1,0.40870601634577963
LUS_0625,ventral,0,0,0,0,0,0,0,0,3.3806188617476707,2.598027013288379,1.6909595805276312,1.7341593026716422,1,0.4093341498592065
LUS_0628,side,4.510692673487829,6.05083855157998,6.065855357466616,0.7897225490250505,1.0190578764341325,0.24878378255036007,0.579962551928754,0.5464363435308512,0,0,0,0,0,0
LUS_0629,side,4.536605178850138,5.950674415832091,5.953177216813196,0.8672589453737521,1.0455727859366015,0.24143627750750724,0.5633039967571667,0.5460156182973745,0,0,0,0,0,0
LUS_0630,side,4.580078677631639,5.929283773753971,6.187072274807927,0.8171465474594055,1.1518514799974444,0.2457169978368215,0.579705015914548,0.5399498797623956,0,0,0,0,0,0
LUS_0631,ventral,0,0,0,0,0,0,0,0,1.9595919850736019,1.6923231301238655,1.4803398310820262,0,0,0
LUS_0632,ventral,0,0,0,0,0,0,0,0,2.000955793136604,1.7186263588077024,1.4878439426674666,0.42987654815594883,0,0
LUS_0633,ventral,0,0,0,0,0,0,0,0,3.191524919301298,2.4453461932957046,1.6962800664875037,1.8343830841784758,1,0.43705215082072296
LUS_0634,ventral,0,0,0,0,0,0,0,0,3.145858611295529,2.4171091802685694,1.6938093728646206,1.785225555733614,1,0.43420480300359426
LUS_0637,side,3.94016118874417,5.375042830909074,5.387556835814604,0.7353563688087553,1.1657889212402224,0.18556785717545476,0.5048067822686363,0.47008568026258146,0,0,0,0,0,0
LUS_0638,side,3.925995564114968,5.550202061795522,5.577732872587691,0.7099697885196374,1.0234572521243874,0.20663374741011856,0.5302514382708573,0.4965091606742579,0,0,0,0,0,0
LUS_0639,side,3.94598442876571,5.3743250361863035,5.544515502901536,0.6984146773163197,1.2296255054262009,0.1929609988955924,0.5216178594851854,0.47116200149310006,0,0,0,0,0,0
LUS_0640,side,2.035030713483813,3.696410151156899,3.696410151156899,0.6860068630566755,0,0,0,0,0,0,0,0,0,0
LUS_0641,ventral,0,0,0,0,0,0,0,0,1.8684768549254824,1.6923392753951325,1.4082812526981368,0,0,0
LUS_0642,ventral,0,0,0,0,0,0,0,0,1.8724273711682424,1.716072491761828,1.3919564456105766,0,0,0
LUS_0643,ventral,0,0,0,0,0,0,0,0,3.3724731576658042,2.5254842987549417,1.729935516859293,1.8914616767015406,1,0.4529572354112772
LUS_0644,ventral,0,0,0,0,0,0,0,0,3.4031658501407933,2.5360508808902855,1.731929577431178,1.8920168379844784,1,0.429733465351068
LUS_0647,side,4.381595640784586,5.728569247654399,5.811161680030907,0.7801643191965273,1.1843447942242222,0.227781783663895,0.5585515419887173,0.5194757354684313,0,0,0,0,0,0
LUS_0648,side,4.272067615301065,5.630122762948577,5.712715195325086,0.761545070849547,1.1783024981517145,0.22240578307974554,0.5532509010448691,0.5119666535705759,0,0,0,0,0,0
LUS_0649,side,4.318918228201641,5.840336466283152,5.967979316319577,0.7120494065011738,1.2154142441197142,0.22972590611622748,0.563900639312681,0.5188785785046014,0,0,0,0,0,0
LUS_0650,ventral,0,0,0,0,0,0,0,0,1.8262774432819762,1.713075795674364,1.364900363562064,0,0,0
LUS_0651,ventral,0,0,0,0,0,0,0,0,1.9139542936288088,1.6809620618876184,1.451771638743473,0.40130577367734255,0,0
LUS_0652,ventral,0,0,0,0,0,0,0,0,1.8078955953389346,1.631936554400349,1.4247941327922011,0,0,0
LUS_0653,ventral,0,0,0,0,0,0,0,0,3.3658756095327487,2.465876280734141,1.7630204223200747,1.833776413085781,1,0.39727083857970286
LUS_0654,ventral,0,0,0,0,0,0,0,0,3.328005883564937,2.4440873219986505,1.760485885890933,1.7707183901467458,1,0.38990064330029073
LUS_0657,side,4.2826735791020525,5.387587353239878,5.637867451350515,0.7820631361794859,1.1638813081297177,0.2204890426337839,0.5665594701159536,0.49608683289088007,0,0,0,0,0,0
LUS_0658,side,4.250828305692719,5.3567317537365655,5.6070118518472025,0.7713399780654059,1.1587152362610782,0.22897746460875676,0.5703129833551949,0.5114944124209638,0,0,0,0,0,0
LUS_0659,side,4.206122616624529,5.504559621498466,5.5946604568182945,0.7380139673872264,1.13045700568633,0.24613685526784165,0.5811422682482144,0.5396061221266277,0,0,0,0,0,0
LUS_0660,ventral,0,0,0,0,0,0,0,0,1.926687232435155,1.7089156339935654,1.4403718932398202,0,0,0
LUS_0661,ventral,0,0,0,0,0,0,0,0,1.802200899704677,1.675464179700184,1.375219707120525,0,0,0
